file	date	hour	id_mic	Ecosystem	Composition	Interaction	Structure	Dilution	Replicate	indiv_per_frame	indiv_per_ul	bioarea_per_frame	bioarea_per_ul	major_mean	major_sd	minor_mean	minor_sd	gross_speed_mean	gross_speed_sd	net_speed_mean	net_speed_sd	sd_turning_mean	Tet	Col	Pau	Eug	Daphnia	Tet_meanarea	Col_meanarea	Pau_meanarea	Eug_meanarea	Tet_major	Col_major	Pau_major	Eug_major	Tet_minor	Col_minor	Pau_minor	Eug_minor	Euglena_manual	Eug_manual_per_ul	Daphnia_large_protist	Col_presence	Pau_presence	CD	Bact_per_ul	Mean FSC-A	Mean SSC-A	Oxygen
sample_0060	2015-11-12	13	60	1	Col + Pau	Competition	Consumer	0	B	5.792	0.329090909	6426.181818	365.1239669	96.78319789	23.72738766	42.73348179	6.825842293	313.0845598	173.5732828	10.999375	8.010799768	0.53	0	0.070454545	0.258636364	0	NA	0	604.5881889	1150.337041	0	0	75.69810513	113.1827145	0	0	36.02818002	47.9487165	0	0	0	NA	no	yes	0.070454545	204300	10578.770	11077.230	13.974
sample_0061	2015-11-12	13	61	1	Bact	B.alone	Resource	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	37180	11572.140	13492.110	16.394
sample_0062	2015-11-12	13	62	2	Bact	B.alone	Resource	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	67180	10401.850	10369.680	15.867
sample_0063	2015-11-12	13	63	1	Bact	B.alone	Consumer	0.33	B	0.024	0.001363636	0.454545455	0.025826446	11.125	NA	8.299242424	NA	57.85	NA	2.66	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	27460	5313.260	4720.280	16.385
sample_0064	2015-11-12	13	64	2	Tet	B.alone	Consumer	0.33	B	2.712	0.154090909	261.0606061	14.83298898	22.22851642	5.744945653	15.36988335	4.020627212	215.1694425	97.65639246	7.354	3.854579095	0.598	0.154090909	0	0	0	NA	74.97972583	0	0	0	22.22851642	0	0	0	15.36988335	0	0	0	0	0	NA	NA	NA	NA	43360	12460.440	15408.290	16.688
sample_0065	2015-11-12	13	65	1	Col	C.alone	Resource	0.33	B	0.072	0.004090909	7.818181818	0.444214876	40.46759259	NA	12.51936027	NA	167.6388889	NA	5.08	NA	1.56	0	0.004090909	0	0	NA	0	108.5858586	0	0	0	40.46759259	0	0	0	12.51936027	0	0	0	0	NA	no	NA	0.004090909	131540	13319.550	11830.090	17.124
sample_0066	2015-11-12	13	66	2	Bact	C.alone	Resource	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	140940	6859.700	6197.810	17.015
sample_0067	2015-11-12	13	67	1	Col	C.alone	Consumer	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	NA	0	87800	22504.930	18119.730	16.951
sample_0068	2015-11-12	13	68	2	Tet	C.alone	Consumer	0.33	B	5.144	0.292272727	671.969697	38.18009642	21.23222086	9.512348879	14.63398866	5.930415433	129.3814206	75.81700816	3.210769231	1.121118947	0.825	0.292272727	0	0	0	NA	76.02862887	0	0	0	21.23222086	0	0	0	14.63398866	0	0	0	0	0	NA	NA	NA	NA	45780	8189.800	8015.260	17.088
sample_0069	2015-11-12	13	69	1	Col + Eug	Facilitation	Resource	0.33	B	2.096	0.119090909	423.6060606	24.06852617	40.24954997	3.567354027	23.90164406	4.322207816	99.93518762	23.94529571	1.718333333	0.947700726	0.925	0	0	0	0.119090909	NA	0	0	0	203.4958564	0	0	0	40.24954997	0	0	0	23.90164406	2	0.113636364	NA	no	NA	0	74940	50728.090	37827.980	17.606
sample_0070	2015-11-12	13	70	2	Bact	Facilitation	Resource	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	114400	4843.370	3719.470	17.382
sample_0071	2015-11-12	13	71	1	Col + Eug	Facilitation	Consumer	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	NA	0	81540	26365.390	24546.030	17.072
sample_0072	2015-11-12	13	72	2	Tet	Facilitation	Consumer	0.33	B	6.968	0.395909091	878.8787879	49.93629477	21.67193897	8.306652565	15.69215317	6.204178714	170.9765392	148.133364	5.785238095	7.779008689	0.665	0.395909091	0	0	0	NA	81.33679538	0	0	0	21.67193897	0	0	0	15.69215317	0	0	0	0	0	NA	NA	NA	NA	32420	48616.290	63326.220	16.609
sample_0073	2015-11-12	13	73	1	Col + Daph	Predation	Resource	0.33	B	4.72	0.268181818	4016.727273	228.2231405	59.62553729	33.07163392	34.75651569	19.80318909	204.4822621	98.24700379	5.234545455	3.880270888	0.738181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	NA	0	54860	41045.130	53950.620	17.315
sample_0074	2015-11-12	13	74	2	Bact	Predation	Resource	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	91580	12232.160	13436.700	16.835
sample_0075	2015-11-12	13	75	1	Col + Daph	Predation	Consumer	0.33	B	2.424	0.137727273	2456.272727	139.5609504	59.81726035	41.88752613	37.93599025	24.9460584	311.6955575	158.9467216	12.074	9.354104981	0.352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	NA	0	48420	15625.070	24846.300	17.276
sample_0076	2015-11-12	13	76	2	Tet	Predation	Consumer	0.33	B	1.88	0.106818182	92.24242424	5.241046832	13.74225896	2.366900414	8.96701333	1.948648449	234.8614185	231.2486477	11.304375	13.11158163	0.899166667	0.106818182	0	0	0	NA	26.28197091	0	0	0	13.74225896	0	0	0	8.96701333	0	0	0	0	0	NA	NA	NA	NA	68480	27017.150	36435.150	16.537
sample_0077	2015-11-12	13	77	1	Col + Pau	Competition	Resource	0.33	B	0.592	0.033636364	786.0606061	44.66253444	133.2926904	NA	47.62945332	NA	922.8851351	NA	37.24	NA	0.05	0	0	0.033636364	0	NA	0	0	1327.805078	0	0	0	133.2926904	0	0	0	47.62945332	0	0	0	NA	no	yes	0	63880	19729.090	30766.620	17.311
sample_0078	2015-11-12	13	78	2	Bact	Competition	Resource	0.33	B	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	105540	12280.190	15626.120	16.343
sample_0079	2015-11-12	13	79	1	Col + Pau	Competition	Consumer	0.33	B	2.224	0.126363636	3366.333333	191.2689394	129.4553609	7.898527177	55.0713269	3.790062101	582.7309312	200.3129766	22.1775	8.027541654	0.1925	0	0	0.126363636	0	NA	0	0	1514.720228	0	0	0	129.4553609	0	0	0	55.0713269	0	0	0	NA	no	yes	0	70620	19806.260	32258.960	17.521
sample_0080	2015-11-12	13	80	2	Tet	Competition	Consumer	0.33	B	3.024	0.171818182	415.3030303	23.59676309	16.59803309	7.726461241	11.74767528	5.806544935	230.666736	340.9577256	7.838095238	12.45041189	0.832307692	0.171818182	0	0	0	NA	49.35600617	0	0	0	16.59803309	0	0	0	11.74767528	0	0	0	0	0	NA	NA	NA	NA	54520	16307.580	21016.920	15.746
sample_0081	2015-11-12	13	81	2	Bact	B.alone	Resource	0	C	0.056	0.003181818	1.909090909	0.108471074	18.93127706	NA	8.636363636	NA	105.7272727	NA	0.65	NA	1.01	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	112260	20461.840	26405.000	15.81
sample_0082	2015-11-12	13	82	1	Bact	B.alone	Resource	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	55860	29079.730	45061.490	16.635
sample_0083	2015-11-12	13	83	2	Tet	B.alone	Consumer	0	C	9.952	0.565454545	1572.515152	89.34745179	26.54083684	9.826482064	16.31934997	8.374275702	219.9451016	191.248275	6.254545455	12.72239784	0.997368421	0.565454545	0	0	0	NA	102.5026017	0	0	0	26.54083684	0	0	0	16.31934997	0	0	0	0	0	NA	NA	NA	NA	57180	53530.870	76479.440	15.911
sample_0084	2015-11-12	13	84	1	Bact	B.alone	Consumer	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	53060	76696.360	136044.050	17.703
sample_0085	2015-11-12	13	85	2	Bact	C.alone	Resource	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	192680	35282.480	58112.240	14.999
sample_0086	2015-11-12	13	86	1	Col	C.alone	Resource	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	NA	0	254680	92296.520	113077.320	18.173
sample_0087	2015-11-12	13	87	2	Tet	C.alone	Consumer	0	C	40.408	2.295909091	4967.545455	282.2469008	26.26455535	6.040214055	18.72918157	4.416722112	219.5817677	75.4037698	5.719014085	3.316210038	0.539130435	2.295909091	0	0	0	NA	108.2043802	0	0	0	26.26455535	0	0	0	18.72918157	0	0	0	0	0	NA	NA	NA	NA	52080	133036.860	280928.780	14.668
sample_0088	2015-11-12	13	88	1	Col	C.alone	Consumer	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	NA	0	160840	98391.870	106537.730	17.061
sample_0089	2015-11-12	13	89	2	Bact	Facilitation	Resource	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	168860	31129.080	47739.360	14.217
sample_0090	2015-11-12	13	90	1	Col + Eug	Facilitation	Resource	0	C	4.888	0.277727273	589.0606061	33.46935262	20.92839375	8.841776331	13.8956512	4.983742745	112.9923604	26.97204876	3.477368421	2.187369913	0.757333333	0	0	0	0.273636364	NA	0	0	0	81.05778873	0	0	0	22.81354959	0	0	0	15.35688209	3	0.170454545	NA	yes	NA	0	195120	100446.850	121347.390	17.902
sample_0091	2015-11-12	13	91	2	Tet	Facilitation	Consumer	0	C	45.8	2.602272727	5499.878788	312.4931129	26.08701169	5.792222179	18.483583	4.28297343	214.5226365	64.47146687	5.906071429	3.048660784	0.506666667	2.602272727	0	0	0	NA	105.6320267	0	0	0	26.08701169	0	0	0	18.483583	0	0	0	0	0	NA	NA	NA	NA	49740	174459.530	219711.040	14.45
sample_0092	2015-11-12	13	92	1	Col + Eug	Facilitation	Consumer	0	C	0.064	0.003636364	6.545454545	0.371900826	32.80255682	NA	15.10227273	NA	68.125	NA	2.42	NA	0.8	0	0	0	0.003636364	NA	0	0	0	102.2727273	0	0	0	32.80255682	0	0	0	15.10227273	2	0.113636364	NA	no	NA	0	185880	108764.590	122698.390	17.44
sample_0093	2015-11-12	13	93	2	Bact	Predation	Resource	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	116280	40895.890	58966.580	12.661
sample_0094	2015-11-12	13	94	1	Col + Daph	Predation	Resource	0	C	3.232	0.183636364	710.6060606	40.37534435	28.02941308	22.64127575	16.66580938	14.12248114	244.0860365	196.3226569	9.600625	8.487160867	0.731666667	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	NA	0	148420	122553.880	191696.840	17.946
sample_0095	2015-11-12	13	95	2	Tet	Predation	Consumer	0	C	19.024	1.080909091	2172.363636	123.4297521	21.38400065	6.930916457	15.44723168	5.278890723	136.86134	81.8367893	4.35893617	3.927727097	0.816511628	1.080909091	0	0	0	NA	76.88677731	0	0	0	21.38400065	0	0	0	15.44723168	0	0	0	0	0	NA	NA	NA	NA	67620	121773.200	178806.600	11.296
sample_0096	2015-11-12	13	96	1	Col + Daph	Predation	Consumer	0	C	8.24	0.468181818	2554.727273	145.1549587	31.21173551	25.5560023	20.68774078	14.73297563	384.1807553	233.8616877	13.21409091	11.90498961	0.395	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	NA	0	119000	74746.070	163710.820	16.932
sample_0097	2015-11-12	13	97	2	Bact	Competition	Resource	0	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	235860	6754.540	11254.330	12.778
sample_0098	2015-11-12	13	98	1	Col + Pau	Competition	Resource	0	C	7.008	0.398181818	9971.272727	566.5495868	120.7793549	14.55493393	55.21946481	5.648650344	422.3175538	137.1113245	14.341875	6.921107059	0.31875	0	0	0.398181818	0	NA	0	0	1420.039334	0	0	0	120.7793549	0	0	0	55.21946481	0	0	0	NA	no	yes	0	183220	3454.970	3659.450	17.994
sample_0099	2015-11-12	13	99	2	Tet	Competition	Consumer	0	C	31.472	1.788181818	4061.969697	230.7937328	24.36733008	8.228986001	17.66723791	5.944933382	160.5387411	66.22426299	5.069428571	2.839005177	0.60115942	1.788181818	0	0	0	NA	99.79569004	0	0	0	24.36733008	0	0	0	17.66723791	0	0	0	0	0	NA	NA	NA	NA	60980	8130.760	11250.400	12.485
sample_0100	2015-11-12	13	100	1	Col + Pau	Competition	Consumer	0	C	8.36	0.475	10960.87879	622.7772039	114.2717199	27.14320804	49.41427579	10.18714775	499.6114642	154.6226382	18.36733333	7.897796679	0.157142857	0	0.007272727	0.466363636	0	NA	0	871.9223485	1343.505733	0	0	101.9637784	121.7283139	0	0	39.17779356	52.37089976	0	0	0	NA	no	yes	0.007272727	310940	4793.710	5112.130	16.759
sample_0101	2015-11-12	13	101	1	Bact	B.alone	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	34420	6551.510	8216.700	16.237
sample_0102	2015-11-12	13	102	2	Bact	B.alone	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	31220	7499.450	5672.900	16.403
sample_0103	2015-11-12	13	103	1	Bact	B.alone	Consumer	0.33	C	0.096	0.005454545	2.636363636	0.149793388	13.29955808	NA	9.939393939	NA	85.88461538	NA	1.15	NA	1.21	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	38800	5292.450	4948.840	16.328
sample_0104	2015-11-12	13	104	2	Tet	B.alone	Consumer	0.33	C	4.44	0.252272727	682.9090909	38.80165289	28.41907991	5.670367054	20.87686578	4.05996551	203.4204635	67.00336009	5.17375	3.333076389	0.515	0.252272727	0	0	0	NA	128.9723682	0	0	0	28.41907991	0	0	0	20.87686578	0	0	0	0	0	NA	NA	NA	NA	52200	5482.020	9751.020	16.669
sample_0105	2015-11-12	13	105	1	Col	C.alone	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	NA	0	152340	4971.160	7526.550	17.565
sample_0106	2015-11-12	13	106	2	Bact	C.alone	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	108280	3167.230	3172.760	16.773
sample_0107	2015-11-12	13	107	1	Col	C.alone	Consumer	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	NA	0	193180	5120.000	6415.280	17.139
sample_0108	2015-11-12	13	108	2	Tet	C.alone	Consumer	0.33	C	7.152	0.406363636	658.7272727	37.42768595	17.99555719	6.172094809	12.13634258	5.006411725	165.2399102	149.3332899	6.159032258	7.888787974	0.832	0.406363636	0	0	0	NA	51.7057643	0	0	0	17.99555719	0	0	0	12.13634258	0	0	0	0	0	NA	NA	NA	NA	71360	5504.660	8676.590	16.236
sample_0109	2015-11-12	13	109	1	Col + Eug	Facilitation	Resource	0.33	C	0.136	0.007727273	12.93939394	0.735192837	28.76158645	NA	15.8504902	NA	77.92647059	NA	1.34	NA	1.53	0	0	0	0.007727273	NA	0	0	0	95.1426025	0	0	0	28.76158645	0	0	0	15.8504902	1	0.056818182	NA	no	NA	0	109760	4418.200	4077.710	18.485
sample_0110	2015-11-12	13	110	2	Bact	Facilitation	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	82560	5183.940	3807.630	18.06
sample_0111	2015-11-12	13	111	1	Col + Eug	Facilitation	Consumer	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	no	NA	0	83180	6041.450	5148.470	16.587
sample_0112	2015-11-12	13	112	2	Tet	Facilitation	Consumer	0.33	C	1.256	0.071363636	135.3333333	7.689393939	15.1456027	5.789269172	10.42252159	4.45518347	141.8149881	147.8891061	5.36	6.307367574	1.06125	0.071363636	0	0	0	NA	37.42821359	0	0	0	15.1456027	0	0	0	10.42252159	0	0	0	0	0	NA	NA	NA	NA	66120	4769.800	8077.740	17.437
sample_0113	2015-11-12	13	113	1	Col + Daph	Predation	Resource	0.33	C	1.864	0.105909091	1441.030303	81.87672176	46.70137415	29.21433529	26.96283247	18.96204214	183.9434287	75.1314806	4.874	3.576038155	0.963333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	no	NA	0	115400	3902.930	5450.320	16.076
sample_0114	2015-11-12	13	114	2	Bact	Predation	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	123480	4307.480	3336.740	17.926
sample_0115	2015-11-12	13	115	1	Col + Daph	Predation	Consumer	0.33	C	5.4	0.306818182	4417.484848	250.9934573	84.37171896	30.22246419	44.00039131	21.17454995	275.427337	72.00148022	9.547	3.153502638	0.329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	NA	0	135880	3941.270	6001.390	16.204
sample_0116	2015-11-12	13	116	2	Tet	Predation	Consumer	0.33	C	5.752	0.326818182	649.9090909	36.92665289	18.73262766	8.616707884	12.94770615	5.839445988	131.7421158	96.02641301	3.919565217	3.797599096	0.658571429	0.326818182	0	0	0	NA	60.45499902	0	0	0	18.73262766	0	0	0	12.94770615	0	0	0	0	0	NA	NA	NA	NA	94840	4287.370	7292.060	17.906
sample_0117	2015-11-12	13	117	1	Col + Pau	Competition	Resource	0.33	C	2.216	0.125909091	3761.909091	213.7448347	135.8885719	19.19613865	55.45171538	5.09035505	703.2243608	175.2771486	27.50571429	5.638923825	0.198571429	0	0	0.125909091	0	NA	0	0	1617.000934	0	0	0	135.8885719	0	0	0	55.45171538	0	0	0	NA	no	yes	0	83600	2759.380	3044.160	15.809
sample_0118	2015-11-12	13	118	2	Bact	Competition	Resource	0.33	C	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	214000	3415.720	2694.840	16.958
sample_0119	2015-11-12	13	119	1	Col + Pau	Competition	Consumer	0.33	C	1.952	0.110909091	2739.818182	155.6714876	126.2904719	7.22120006	52.8210625	5.091672585	620.4024945	171.0804004	23.465	7.914179258	0.185	0	0	0.110909091	0	NA	0	0	1401.564836	0	0	0	126.2904719	0	0	0	52.8210625	0	0	0	NA	no	yes	0	84900	2571.570	3159.390	15.883
sample_0120	2015-11-12	13	120	2	Tet	Competition	Consumer	0.33	C	6.544	0.371818182	1070.818182	60.84194215	26.77218684	10.49539851	19.53646985	8.328986262	207.9571166	119.8412316	6.890769231	7.510659604	0.54	0.371818182	0	0	0	NA	125.9023525	0	0	0	26.77218684	0	0	0	19.53646985	0	0	0	0	0	NA	NA	NA	NA	52640	4433.630	7111.980	17.332
sample_0121	2015-11-12	13	121	2	Bact	B.alone	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	142320	4771.610	3100.550	17.828
sample_0122	2015-11-12	13	122	1	Bact	B.alone	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	99660	5681.440	6628.690	17.111
sample_0123	2015-11-12	13	123	2	Tet	B.alone	Consumer	0	D	38.624	2.194545455	4940.878788	280.7317493	25.83265015	5.980716841	18.398089	4.946514469	209.7727185	56.67179818	5.628421053	2.996429899	0.538472222	2.194545455	0	0	0	NA	105.5826008	0	0	0	25.83265015	0	0	0	18.398089	0	0	0	0	0	NA	NA	NA	NA	51960	4428.660	9438.260	16.542
sample_0124	2015-11-12	13	124	1	Bact	B.alone	Consumer	0	D	0.24	0.013636364	9.727272727	0.55268595	25.07517188	6.688713339	7.722323762	0.795028677	149.7392399	129.7441408	0.876666667	0.426184624	1.083333333	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	212620	4170.890	2039.230	16.926
sample_0125	2015-11-12	13	125	2	Bact	C.alone	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	231780	2770.890	1940.110	17.908
sample_0126	2015-11-12	13	126	1	Col	C.alone	Resource	0	D	0.952	0.054090909	104.1818182	5.919421488	28.73093348	5.471022966	15.76111975	3.322213445	783.9883169	196.3587336	35.725	7.283632336	0.55	0	0.054090909	0	0	NA	0	97.62403672	0	0	0	28.73093348	0	0	0	15.76111975	0	0	0	0	NA	yes	NA	0	295700	4336.400	5035.970	16.565
sample_0127	2015-11-12	13	127	2	Tet	C.alone	Consumer	0	D	68.064	3.867272727	6892.363636	391.6115702	23.52364129	5.399143583	16.58324814	4.042255485	183.2873023	67.32724681	5.07	3.360957024	0.553880597	3.867272727	0	0	0	NA	85.96006506	0	0	0	23.52364129	0	0	0	16.58324814	0	0	0	0	0	NA	NA	NA	NA	48960	5124.410	6611.830	17.716
sample_0128	2015-11-12	13	128	1	Col	C.alone	Consumer	0	D	3.424	0.194545455	822.1818182	46.71487603	45.59009668	5.690300935	23.80124447	7.179712899	689.7080438	257.1813273	26.13142857	9.447713001	0.144285714	0	0.194545455	0	0	NA	0	231.7301473	0	0	0	45.59009668	0	0	0	23.80124447	0	0	0	0	NA	yes	NA	0	180960	3823.210	4743.940	16.26
sample_0129	2015-11-12	13	129	2	Bact	Facilitation	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	139260	3014.750	1976.270	17.789
sample_0130	2015-11-12	13	130	1	Col + Eug	Facilitation	Resource	0	D	40.768	2.316363636	7133.909091	405.3357438	36.18867547	7.752339995	20.26179236	3.995181984	680.3035472	353.1589806	25.96595745	15.99803364	0.385494505	0	2.170909091	0	0.141818182	NA	0	166.4615776	0	115.1516884	0	37.58935935	0	28.60619867	0	20.58773813	0	18.13232666	1	0.056818182	NA	yes	NA	0	72460	5486.480	6621.400	14.098
sample_0131	2015-11-12	13	131	2	Tet	Facilitation	Consumer	0	D	31	1.761363636	2900.484848	164.8002755	20.76287094	5.251759617	14.30887404	4.20153075	175.9021317	59.4569337	5.820561798	3.253534567	0.547037037	1.761363636	0	0	0	NA	66.47126478	0	0	0	20.76287094	0	0	0	14.30887404	0	0	0	0	0	NA	NA	NA	NA	25180	6210.360	8995.380	18.327
sample_0132	2015-11-12	13	132	1	Col + Eug	Facilitation	Consumer	0	D	56.904	3.233181818	11139.69697	632.9373278	38.52849203	8.042519282	21.88423892	3.793855773	635.1392019	290.7356892	23.93761194	13.40796981	0.308	0	3.090454545	0	0.137272727	NA	0	186.7175323	0	152.9528453	0	39.41348438	0	31.91544936	0	22.10326487	0	21.73857998	1	0.056818182	NA	yes	NA	0	67220	5248.230	4018.850	14.24
sample_0133	2015-11-12	13	133	2	Bact	Predation	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	180580	10833.680	14788.380	17.847
sample_0134	2015-11-12	13	134	1	Col + Daph	Predation	Resource	0	D	6.032	0.342727273	3457.181818	196.4307851	42.93315481	31.87934826	25.51152664	17.35731755	284.3378316	149.0594059	10.02222222	7.82240192	0.915217391	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	NA	0	140520	3324.070	5299.680	15.146
sample_0135	2015-11-12	13	135	2	Tet	Predation	Consumer	0	D	12.44	0.706818182	1456.272727	82.7427686	23.62340271	7.93247055	14.06615366	5.75997396	144.9662048	67.22218539	3.282058824	2.361626018	0.922903226	0.706818182	0	0	0	NA	76.13362912	0	0	0	23.62340271	0	0	0	14.06615366	0	0	0	0	0	NA	NA	NA	NA	63140	3476.460	5222.750	17.738
sample_0136	2015-11-12	13	136	1	Col + Daph	Predation	Consumer	0	D	8.056	0.457727273	6916.787879	392.9993113	54.56172532	34.78918398	33.75627938	20.583587	238.6749669	117.5424967	5.412068966	3.66911081	0.753103448	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	NA	0	114900	3176.610	5479.850	14.705
sample_0137	2015-11-12	13	137	2	Bact	Competition	Resource	0	D	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	126660	2568.880	2003.970	16.896
sample_0138	2015-11-12	13	138	1	Col + Pau	Competition	Resource	0	D	3.488	0.198181818	4321.333333	245.530303	90.88825602	43.75007116	35.83774343	19.00556167	355.1856203	245.6636283	14.04928571	10.42330338	0.500769231	0	0.009090909	0.187727273	0	NA	0	198.8075196	1043.591802	0	0	48.81773288	104.7055618	0	0	18.19284512	40.46688121	0	0	0	NA	no	yes	0.009090909	193420	3008.050	2656.400	14.454
